zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
69021,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69151,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69024,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69022,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69020,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69029,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69123,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69001,10550,McCook Public Power District,NE,Bundled,Political Subdivision,0.10002828454249751,0.08465413622436956,0.12924556015489386
69211,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
69360,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
69333,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
69337,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
69343,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
69218,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
69216,10558,"LaCreek Electric Assn, Inc",NE,Bundled,Cooperative,0.08379373848987108,0.11389802631578948,0.10693769332744145
57780,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57574,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57577,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57572,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57738,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57772,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57521,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57551,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57722,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57794,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57714,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57716,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57752,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57744,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57566,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57560,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57764,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57766,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57763,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57756,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57750,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57547,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57543,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
57770,10558,"LaCreek Electric Assn, Inc",SD,Bundled,Cooperative,0.09227695419451913,0.1290704558910598,0.1049317943336831
46795,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46794,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46571,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46771,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46746,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46565,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46761,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
46767,10562,Lagrange County Rural E M C,IN,Bundled,Cooperative,0.10236293151190697,0.11738935070770613,0.14469322760951514
37851,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37730,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37766,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37715,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37825,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37729,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37724,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
37870,10579,City of LaFollette,TN,Bundled,Municipal,0.12322897575590203,0.09195022119320297,0.11245940662736072
30261,10585,City of La Grange - (GA),GA,Bundled,Municipal,0.09847593179417534,0.07013825943751516,0.11166665402153214
30240,10585,City of La Grange - (GA),GA,Bundled,Municipal,0.09847593179417534,0.07013825943751516,0.11166665402153214
30241,10585,City of La Grange - (GA),GA,Bundled,Municipal,0.09847593179417534,0.07013825943751516,0.11166665402153214
55041,10595,City of Lake City - (MN),MN,Bundled,Municipal,0.10824888184340146,0.08372402047481355,0.12483819189147206
56055,10596,City of Lake Crystal - (MN),MN,Bundled,Municipal,0.1514041514041514,0,0.17384327360256754
74454,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74457,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74451,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74452,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74458,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74337,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74008,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74137,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74962,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74403,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74401,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74471,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74347,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74359,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74352,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74960,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74423,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74427,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74429,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74015,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74014,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74011,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74012,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74931,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74444,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74441,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74036,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74467,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74436,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74434,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74439,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74464,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74465,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
74364,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Bundled,Cooperative,0.09182237510749745,0.08475985913734109,0.09543645179545221
65065,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65567,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65444,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65764,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65534,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65536,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65017,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65470,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65473,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65047,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65583,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65746,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65079,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65552,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65550,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65556,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65622,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65457,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65459,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65711,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65717,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65020,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65484,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65722,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65052,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65436,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65644,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65584,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65543,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65542,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65632,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65463,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65461,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65706,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65704,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65786,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65783,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65590,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65591,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65660,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65662,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65667,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
65713,10603,"Laclede Electric Coop, Inc",MO,Bundled,Cooperative,0.09786192137885828,0.08890038427431274,0.09506527244796888
53551,10605,Lake Mills Light & Water,WI,Bundled,Municipal,0.11357726780261992,0,0.13608636052090473
50450,10606,City of Lake Mills,IA,Bundled,Municipal,0.14376136175838705,0.12064413337885511,0.1336104513064133
12946,10610,"Lake Placid Village, Inc - (NY)",NY,Bundled,Municipal,0.05274637239636224,0,0.05972305915436377
56477,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56354,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56549,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56544,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56543,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56326,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56324,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56594,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56590,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56593,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56514,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56515,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56511,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56518,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56528,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56524,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56527,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56520,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56522,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56554,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56572,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56573,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56571,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56576,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56579,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56315,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56437,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56583,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56580,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56587,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56586,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56588,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56501,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56464,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56361,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56551,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56553,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56453,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56274,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56560,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56565,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56567,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56482,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56309,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56538,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56537,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56534,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56533,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
56531,10618,Lake Region Electric Cooperative - (MN),MN,Bundled,Cooperative,0.08807461625496892,0.09620518554755747,0.1170042884186939
33480,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33406,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33405,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33458,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33461,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33460,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33462,10620,City of Lake Worth - (FL),FL,Bundled,Municipal,0.09525648798232061,0,0.11005566552855682
33823,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33807,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33806,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33566,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33567,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33812,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33846,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33803,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33802,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33801,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33805,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33804,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33809,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33880,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33565,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33868,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33860,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33830,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33840,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33849,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33815,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33811,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33813,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
33810,10623,City of Lakeland - (FL),FL,Bundled,Municipal,0.10337245989767489,0.0755137130816777,0.11341734370828088
31066,10624,Southern Rivers Energy,GA,Bundled,Cooperative,0.12530812143227815,0.06861263736263737,0.12309963264274135
30276,10624,Southern Rivers Energy,GA,Bundled,Cooperative,0.12530812143227815,0.06861263736263737,0.12309963264274135
